1,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,12,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,12,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,3,5,7,9,11,13,16,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,4,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,16,18,20,21
2,3,5,7,9,12,13,16,18,20,21
2,3,5,7,9,11,13,16,18,20,21
2,3,5,7,9,12,13,16,18,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,10,11,14,15,17,19,21
2,3,5,7,10,12,14,15,17,19,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,12,14,16,17,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,8,9,11,14,15,17,19,21
2,3,5,7,10,11,14,15,17,19,21
2,3,5,7,9,11,14,16,17,19,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,12,14,16,18,20,21
2,3,5,7,9,12,14,16,18,20,21
2,3,5,7,9,11,14,16,18,20,21
2,3,5,7,9,12,14,16,18,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,16,18,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,10,11,14,15,17,19,21
2,3,5,7,10,12,14,15,17,19,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,12,14,16,17,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,8,9,11,14,15,17,19,21
2,3,5,7,10,11,14,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,12,14,16,18,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,10,12,14,15,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,12,14,16,17,20,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,11,14,16,17,19,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,14,16,18,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,12,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,12,13,15,17,20,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,12,13,16,18,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,14,16,17,19,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,12,13,16,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,12,14,15,17,19,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,12,14,16,17,19,21
2,3,5,7,9,11,13,15,17,20,21
2,3,5,7,9,11,14,15,17,20,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,14,15,17,19,21
2,3,5,7,9,11,13,15,17,19,21
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,10,11,14,15,17,19,22
2,3,5,8,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,8,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,8,9,11,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,6,7,9,11,14,15,17,19,22
2,3,6,7,9,11,14,15,17,19,22
2,3,6,7,9,11,14,15,17,19,22
2,3,6,7,9,11,14,15,17,19,22
2,3,6,7,9,11,14,15,17,19,22
2,3,6,7,9,11,14,15,17,19,22
2,3,6,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,14,16,18,20,22
2,3,5,7,9,12,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,16,18,20,22
2,3,5,7,9,12,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,8,9,11,14,16,17,19,22
2,3,6,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,10,12,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,10,11,14,15,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,10,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,8,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,10,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,14,16,18,20,22
2,3,5,7,9,12,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,12,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,12,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,10,11,14,15,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,10,11,14,15,17,19,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,12,13,16,18,20,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,16,18,20,22
2,3,5,7,9,12,14,16,18,20,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,6,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,10,11,14,15,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,12,14,15,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,16,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,14,16,18,20,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,12,13,16,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,12,14,16,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,14,15,18,20,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
2,3,5,7,9,11,13,15,17,19,22
2,3,5,7,9,11,14,15,17,19,22
1,4,5,7,9,11,13,15,17,19,21
